Código;Ubicación;Sector;Tipo;Tipo1;FECHA;Descripción
69851851;La Paz;Vehículos;VW;;19/04/2015;PETITA ROJA   buen estado 1974 2800$us. 69851851 
68165461;La Paz;Vehículos;VW;;19/04/2015;VENDO   camioncito V.W. 7-110S Ref. 68165461. 
71548472;La Paz;Vehículos;VW;;19/04/2015;PETA   modelo1993 brasilera, $us.4.600. Ref. 71548472. 
71959902;La Paz;Vehículos;VW;;19/04/2015;VENDO   camión Volkswagen 80-140 Mod. 1999 Cel. 71959902. 
76262911;La Paz;Vehículos;VW;;19/04/2015;CAMION VW   10150. cel.76262911. 
71299316;La Paz;Vehículos;VW;;19/04/2015;VENDO VW   peta 86 buen estado 71299316. 
76200155;La Paz;Vehículos;VW;;19/04/2015;GOLF   2000 full equipo 76200155, 2222344 
76200155;La Paz;Vehículos;VW;;19/04/2015;SANTANA   4 puertas 1990, 2222344, 76200155 
71522838;La Paz;Vehículos;VW;;19/04/2015;VENDO PASSAT   4 puertas motor por reparar 71522838 
60656747;La Paz;Vehículos;VW;;19/04/2015;EN VENTA   microbús Volkswagen 81 motor standard corona original Ref. 60656747 Sra. Carmen. 
71224489;La Paz;Vehículos;VW;;19/04/2015;A LA MEJOR OFERTA   Tiguan 2.0 turbo mod 2012 10300 kilometros. Ref.: 60519002- 71224489 
71224489;La Paz;Vehículos;VW;;19/04/2015;HERMOSO   Jetta 2013 SE en perfecto estado. Ref.: 60519002- 71224489 
72000535;La Paz;Vehículos;VW;;19/04/2015;ALQUILO   camioncito VW 80qq. 72000535. 
60137939;La Paz;Vehículos;VW;;19/04/2015;VENDO   clásico Volkswagen Mod. 69 y 75 ofertable Cel. 60137939. 
71530005;La Paz;Vehículos;VW;;19/04/2015;VOLKSWAGEN   Jetta 2012, kilómetros 45.000 c/azul 71530005. 
72752893;La Paz;Vehículos;VW;;19/04/2015;VENDO   Peta Mdo. 73 motor 1600 Cel. 72752893 
72531069;La Paz;Vehículos;VW;;19/04/2015;BONITA   Peta 81, 72531069. 
77771984;La Paz;Vehículos;VW;;19/04/2015;SE VENDE   Brasilia en buen estado Cel.: 77771984 
2204064;La Paz;Vehículos;VW;;19/04/2015;VOLKSWAGEN   Jetta 2011 mecanico 2500cc Indaburo 1350 2204064 
2772626;La Paz;Vehículos;VW;;19/04/2015;VOLKSWAGEN   Bora 2011 Hansa Montenegro 1012 2772626 
65560017;La Paz;Vehículos;VW;;19/04/2015;EN VENTA   Volkswagen Gol año 2000 importado por Hansa Ref 65560017, 2790594 
70123333;La Paz;Vehículos;VW;;19/04/2015;AUTOMOVIL   Newbeatle 2000 mecánico 70123333. 
78961941;La Paz;Vehículos;VW;;19/04/2015;VENDO GOLF   2005 Hansa. 78961941. 
71280645;La Paz;Vehículos;VW;;19/04/2015;EN VENTA   Gol 91, 1800cc papeles al día Ref 2489198, 71280645 
75264461;La Paz;Vehículos;VW;;19/04/2015;VENDO   vagoneta Seat Córdoba 98, mecánico 75264461. 
75264461;La Paz;Vehículos;VW;;19/04/2015;VENDO   vagoneta Volkswagen Parati 2000, 75264461. 
77790107;La Paz;Vehículos;VW;;19/04/2015;PETA 1997   Hansa excelente estado, 6500 U$d. ofertable. 77790107 
79113571;La Paz;Vehículos;VW;;19/04/2015;OCASION VENDO   Combi Mod.78 modificada para vender comida s/p 79113571. 
70619488;La Paz;Vehículos;VW;;19/04/2015;EN VENTA VARIANT   Mod.74 telefono. 70619488. 
67178838;La Paz;Vehículos;VW;;19/04/2015;VENDO   una combi Mod. 89 en perfecto funcionamiento en 3.800$us Ref. 67178838. 
72513348;La Paz;Vehículos;VW;;19/04/2015;VENDO PETA VW   referencia 72513348. 
76213010;La Paz;Vehículos;VW;;19/04/2015;COMPRO   cabina Volkswagen 6-80 M.86, 76213010. 
73236573;La Paz;Vehículos;VW;;19/04/2015;OCASION   Brasilia transformada Toyota 73236573 $us.2.600 dueña vende muy conservada 
79113571;La Paz;Vehículos;GMC;;19/04/2015;OCASION VENDO   camioncito GMC Mod.80 79113571. 
73284360;La Paz;Vehículos;INTERNACIONAL;;19/04/2015;VENDO   volqueta Maz 73284360. 
73271776;La Paz;Vehículos;INTERNACIONAL;;19/04/2015;4/DOR GARAJE   Miraflores 73271776. 
68118666;La Paz;Vehículos;DODGE;;19/04/2015;EN VENTA   vagoneta Dodge Durango Mod, 2005 tres filas asientos cuero $us.16.000.- 68118666 
60656747;La Paz;Vehículos;DODGE;;19/04/2015;EN VENTA   micro Dodge modelo 81 motor standard corona Nissan Ref. 60656747. 
71527088;La Paz;Vehículos;DODGE;;19/04/2015;VENDO   Vagoneta Dodge Durango impecable, asientos de cuero, equipo de sonido año 2003, fono. 71527088. 
2204064;La Paz;Vehículos;DODGE;;19/04/2015;DODGE   Journey 2009 automatica 3500cc Indaburo 1350 2204064 
65560017;La Paz;Vehículos;DODGE;;19/04/2015;EN VENTA   o permuta vagoneta Dodge Durango año 2002 Ref 65560017, 2790594 
67194199;La Paz;Vehículos;FORD;;19/04/2015;COMPRO   camioneta vagoneta 67194199. 
77299151;La Paz;Vehículos;FORD;;19/04/2015;VENDO   Ford Explorer 2004 Ref. 77299151. 
77750666;La Paz;Vehículos;FORD;;19/04/2015;VENDO   camioneta F150, 2008, 77750666. 
69739338;La Paz;Vehículos;FORD;;19/04/2015;VENDO   vagoneta Ford Taurus X Mod. 2009 3 filas de asiento 2472825, 69739338. 
77539393;La Paz;Vehículos;FORD;;19/04/2015;CAMIONETA   Ford F-150, 2008 vendo cabina 1-1/4 batea extralarga, 4x2, 4200cc, automatica, 13.900$us. ofertable, 77539393 
71516996;La Paz;Vehículos;FORD;;19/04/2015;VENDO   vagoneta Ford Explorer 91 ofertable 71516996. 
70518923;La Paz;Vehículos;FORD;;19/04/2015;ESCAPE   2003, 4x4, buen estado $12.800, 70518923. 
78810634;La Paz;Vehículos;FORD;;19/04/2015;FORD   Explorer Limited nuevo Mod. 2012 blanco techo solar de casa 78810634, 78810632 
60137939;La Paz;Vehículos;FORD;;19/04/2015;DE OCASION   vagoneta Ford 98 $us8200 ofertable Cel. 60137939. 
