Código;Ubicación;Sector;Tipo;Tipo1;FECHA;Descripción
2204064;La Paz;Vehículos;VW;;2015-06-01;VOLKSWAGEN   Peta 1982 Indaburo 1350, 2204064. 
2204064;La Paz;Vehículos;VW;;2015-06-01;VOLKSWAGEN   Bora 2014 mecánico 2000cc. Imp. Hansa Indaburo 1350, 2204064. 
70629936;La Paz;Vehículos;VW;;2015-06-01;PETA   sin motor compro referencias 70629936 
71538939;La Paz;Vehículos;VW;;2015-06-01;VW   Golf nuevo 71538939. 
72577455;La Paz;Vehículos;FORD;;2015-06-01;FORD   Explorer 1998 mecánica 4x4 Galindo único dueño 72577455. 
2772626;La Paz;Vehículos;FORD;;2015-06-01;FORD   Escape 2004 automática 2000cc. Montenegro 1012, 2772626. 
2204064;La Paz;Vehículos;FORD;;2015-06-01;FORD   Explorer 2003, 4x4 automática Indaburo 1350, 2204064. 
71516996;La Paz;Vehículos;FORD;;2015-06-01;VENDO VAGONETA   Ford 92 Explorer 71516996. 
71539326;La Paz;Vehículos;CHEVROLET;;2015-06-01;CAMIONETA   doble cabina 17.800$us. Chevrolet Colorado 4x4 Mod. 2006 buen estado 71539326. 
71559095;La Paz;Vehículos;TOYOTA;;2015-06-01;VENDO   camionetas Hilux 2008, 2012. 71559095. 
78783790;La Paz;Vehículos;TOYOTA;;2015-06-01;FIELDER   mecánico- Corolla Axio- Wish 2012, 78783790. 
79693014;La Paz;Vehículos;TOYOTA;;2015-06-01;VENDO HILUX   Surf Mod.97. 79693014. 
72594947;La Paz;Vehículos;TOYOTA;;2015-06-01;VAGONETA   Prado 97, 72594947. 
79150292;La Paz;Vehículos;TOYOTA;;2015-06-01;VENDO   camioneta Hilux 4x2 d/cabina 1991, 79150292. 
77249625;La Paz;Vehículos;TOYOTA;;2015-06-01;HILUX   2014, 77249625. 
78800592;La Paz;Vehículos;TOYOTA;;2015-06-01;REMATO   Rav4 2013 $us/25.800, Cel. 78800592. 
67002481;La Paz;Vehículos;TOYOTA;;2015-06-01;VENDO   Tacoma caja automático 1 1/2 cabina 20.000 dólares 67002481-2 
77732715;La Paz;Vehículos;TOYOTA;;2015-06-01;EN VENTA   Toyota Runner 98 original 77732715. 
77732715;La Paz;Vehículos;TOYOTA;;2015-06-01;EN VENTA   Hilux Surf 99, 77732715. 
75822315;La Paz;Vehículos;TOYOTA;;2015-06-01;URGENTE   en venta Toyota Carib Mod.96, 8.900$us. ofertable. Cel. 75822315. 
77717814;La Paz;Vehículos;TOYOTA;;2015-06-01;2011 TOYOTA SEQUOIA   Toyosa 50.000Km. guinda full equipo 77717814. 
67067185;La Paz;Vehículos;TOYOTA;;2015-06-01;VENDO   o permuto Hilux 2010 placa 40 Tahilandes por Hiace Mod. similar 67067185. 
71573757;La Paz;Vehículos;TOYOTA;;2015-06-01;CAMIONETA   Hilux rojo, 2012 ful equipo, tv firmadora. 71573757. 
72577899;La Paz;Vehículos;TOYOTA;;2015-06-01;TOYOTA HILUX SURF   Mod.97 Ref. 72577899. 
67065635;La Paz;Vehículos;TOYOTA;;2015-06-01;EN VENTA   Hiace Mod. 92 Telf. 67065635 
72525988;La Paz;Vehículos;TOYOTA;;2015-06-01;EN VENTA   de ocasión minibús 4x4 diesel GL placa 28 Tel. 72525988 
71234444;La Paz;Vehículos;TOYOTA;;2015-06-01;AUTO   Carina mod/94 71234444. 
2204064;La Paz;Vehículos;TOYOTA;;2015-06-01;TOYOTA   Hilux 2013, 4x4 2700cc. Imp. Toyosa Indaburo 1350, 2204064. 
2204064;La Paz;Vehículos;TOYOTA;;2015-06-01;TOYOTA   Sequoia 2004 automática 4x4 Indaburo 1350, 2204064. 
71549049;La Paz;Vehículos;TOYOTA;;2015-06-01;VAGONETA   Toyota Prado Lexus 2004 full equipo 2385433, 71549049. 
73078484;La Paz;Vehículos;TOYOTA;;2015-06-01;CAMIONETA   Toyota Dyna 2012 y 2009 diesel 2tn. 73078484 
76201010;La Paz;Vehículos;TOYOTA;;2015-06-01;VENDO   camioneta Toyota Dyna 2004 Cap. 2 tons. con carpa 2.000cc. a gasolina, doble llantas gemelas traseras, perfecto estado $21.900 negociable Tel. 76201010. 
77747878;La Paz;Vehículos;TOYOTA;;2015-06-01;VENDO MINIBUS   Toyota 2008, 70698094, 77747878. 
71553013;La Paz;Vehículos;TOYOTA;;2015-06-01;VENDO,   permuto Corolla 71553013. 
77749666;La Paz;Vehículos;TOYOTA;;2015-06-01;VENDO   Caldina 95, 77749666. 
72511658;La Paz;Vehículos;TOYOTA;;2015-06-01;EN VENTA   Toyota Corolla 91, Cel. 72511658. 
72081309;La Paz;Vehículos;MERCEDES BENZ;;2015-06-01;VENDO   un camión Mercedes Benz Intercooler Mod. 98 impecable a turbo dirección hidráulica con bloqueador y freno de motor Cel. 72081309. 
71559095;La Paz;Vehículos;VOLVO;;2015-06-01;VENDO   volqueta FH-12, 1995. 71559095. 
71948191;La Paz;Vehículos;VOLVO;;2015-06-01;FH VOLVO   tractos camiones volquetas en Iquique Ref. 71948191. 
71203430;La Paz;Vehículos;VOLVO;;2015-06-01;OMNIBUS   TD101FL SR61 detalles 71203430. 
